"pwsid","category","hh_use","service","commodity_unit_price"
"TX0130001","outside",12000,"sewer",3.25
"TX0130001","outside",13000,"sewer",3.28
"TX0130001","outside",14000,"sewer",3.3
"TX0130001","outside",15000,"sewer",3.31
"TX0130001","outside",16000,"sewer",3.33
"TX0130001","outside",0,"water",0
"TX0130001","outside",1000,"water",0
"TX0130001","outside",2000,"water",0
"TX0130001","outside",3000,"water",1.84
"TX0130001","outside",4000,"water",2.76
"TX0130001","outside",5000,"water",3.31
"TX0130001","outside",6000,"water",3.68
"TX0130001","outside",7000,"water",3.94
"TX0130001","outside",8000,"water",4.14
"TX0130001","outside",9000,"water",4.29
"TX0130001","outside",10000,"water",4.42
"TX0130001","outside",11000,"water",4.52
"TX0130001","outside",12000,"water",4.6
"TX0130001","outside",13000,"water",4.67
"TX0130001","outside",14000,"water",4.73
"TX0130001","outside",15000,"water",4.78
"TX0130001","outside",16000,"water",4.83
"TX0140002","inside",0,"sewer",0
"TX0140002","inside",1000,"sewer",0
"TX0140002","inside",2000,"sewer",0
"TX0140002","inside",3000,"sewer",1.67
"TX0140002","inside",4000,"sewer",2.5
"TX0140002","inside",5000,"sewer",3
"TX0140002","inside",6000,"sewer",3.33
"TX0140002","inside",7000,"sewer",3.57
"TX0140002","inside",8000,"sewer",3.75
"TX0140002","inside",9000,"sewer",3.89
"TX0140002","inside",10000,"sewer",4
"TX0140002","inside",11000,"sewer",4.09
"TX0140002","inside",12000,"sewer",4.17
"TX0140002","inside",13000,"sewer",4.23
"TX0140002","inside",14000,"sewer",4.28
"TX0140002","inside",15000,"sewer",4.33
"TX0140002","inside",16000,"sewer",4.38
"TX0140002","inside",0,"water",0
"TX0140002","inside",1000,"water",0
"TX0140002","inside",2000,"water",0
"TX0140002","inside",3000,"water",1.23
"TX0140002","inside",4000,"water",1.85
"TX0140002","inside",5000,"water",2.22
"TX0140002","inside",6000,"water",2.47
"TX0140002","inside",7000,"water",2.64
"TX0140002","inside",8000,"water",2.78
"TX0140002","inside",9000,"water",2.88
"TX0140002","inside",10000,"water",2.96
"TX0140002","inside",11000,"water",3.03
"TX0140002","inside",12000,"water",3.08
"TX0140002","inside",13000,"water",3.13
"TX0140002","inside",14000,"water",3.17
"TX0140002","inside",15000,"water",3.21
"TX0140002","inside",16000,"water",3.24
"TX0140004","inside",0,"sewer",0
"TX0140004","inside",1000,"sewer",3.3
"TX0140004","inside",2000,"sewer",3.3
"TX0140004","inside",3000,"sewer",3.3
"TX0140004","inside",4000,"sewer",3.3
"TX0140004","inside",5000,"sewer",3.3
"TX0140004","inside",6000,"sewer",3.3
"TX0140004","inside",7000,"sewer",3.3
"TX0140004","inside",8000,"sewer",3.3
"TX0140004","inside",9000,"sewer",3.3
"TX0140004","inside",10000,"sewer",3.3
"TX0140004","inside",11000,"sewer",3.3
"TX0140004","inside",12000,"sewer",3.3
"TX0140004","inside",13000,"sewer",3.3
"TX0140004","inside",14000,"sewer",3.3
"TX0140004","inside",15000,"sewer",3.3
"TX0140004","inside",16000,"sewer",3.3
"TX0140004","inside",0,"water",0
"TX0140004","inside",1000,"water",5
"TX0140004","inside",2000,"water",5
"TX0140004","inside",3000,"water",5
"TX0140004","inside",4000,"water",5
"TX0140004","inside",5000,"water",5
"TX0140004","inside",6000,"water",5
"TX0140004","inside",7000,"water",5
"TX0140004","inside",8000,"water",5
"TX0140004","inside",9000,"water",5
"TX0140004","inside",10000,"water",5
"TX0140004","inside",11000,"water",5
"TX0140004","inside",12000,"water",5
"TX0140004","inside",13000,"water",5
"TX0140004","inside",14000,"water",5
"TX0140004","inside",15000,"water",5
"TX0140004","inside",16000,"water",5
"TX0140004","outside",0,"sewer",0
"TX0140004","outside",1000,"sewer",3.3
"TX0140004","outside",2000,"sewer",3.3
"TX0140004","outside",3000,"sewer",3.3
"TX0140004","outside",4000,"sewer",3.3
"TX0140004","outside",5000,"sewer",3.3
"TX0140004","outside",6000,"sewer",3.3
"TX0140004","outside",7000,"sewer",3.3
"TX0140004","outside",8000,"sewer",3.3
"TX0140004","outside",9000,"sewer",3.3
"TX0140004","outside",10000,"sewer",3.3
"TX0140004","outside",11000,"sewer",3.3
"TX0140004","outside",12000,"sewer",3.3
"TX0140004","outside",13000,"sewer",3.3
"TX0140004","outside",14000,"sewer",3.3
"TX0140004","outside",15000,"sewer",3.3
"TX0140004","outside",16000,"sewer",3.3
"TX0140004","outside",0,"water",0
"TX0140004","outside",1000,"water",7.5
"TX0140004","outside",2000,"water",7.5
"TX0140004","outside",3000,"water",7.5
"TX0140004","outside",4000,"water",7.5
"TX0140004","outside",5000,"water",7.5
"TX0140004","outside",6000,"water",7.5
"TX0140004","outside",7000,"water",7.5
"TX0140004","outside",8000,"water",7.5
"TX0140004","outside",9000,"water",7.5
"TX0140004","outside",10000,"water",7.5
"TX0140004","outside",11000,"water",7.5
"TX0140004","outside",12000,"water",7.5
"TX0140004","outside",13000,"water",7.5
"TX0140004","outside",14000,"water",7.5
"TX0140004","outside",15000,"water",7.5
"TX0140004","outside",16000,"water",7.5
"TX0140005","inside",0,"sewer",0
"TX0140005","inside",1000,"sewer",0
"TX0140005","inside",2000,"sewer",0
"TX0140005","inside",3000,"sewer",1.5
"TX0140005","inside",4000,"sewer",2.25
"TX0140005","inside",5000,"sewer",2.7
"TX0140005","inside",6000,"sewer",3
"TX0140005","inside",7000,"sewer",3.21
"TX0140005","inside",8000,"sewer",3.38
"TX0140005","inside",9000,"sewer",3.5
"TX0140005","inside",10000,"sewer",3.6
"TX0140005","inside",11000,"sewer",3.68
"TX0140005","inside",12000,"sewer",3.75
"TX0140005","inside",13000,"sewer",3.81
"TX0140005","inside",14000,"sewer",3.86
"TX0140005","inside",15000,"sewer",3.9
"TX0140005","inside",16000,"sewer",3.94
"TX0140005","inside",0,"water",0
"TX0140005","inside",1000,"water",0
"TX0140005","inside",2000,"water",0
"TX0140005","inside",3000,"water",1.07
"TX0140005","inside",4000,"water",1.6
"TX0140005","inside",5000,"water",1.92
"TX0140005","inside",6000,"water",2.13
"TX0140005","inside",7000,"water",2.29
"TX0140005","inside",8000,"water",2.4
"TX0140005","inside",9000,"water",2.49
"TX0140005","inside",10000,"water",2.56
"TX0140005","inside",11000,"water",2.62
"TX0140005","inside",12000,"water",2.67
"TX0140005","inside",13000,"water",2.71
"TX0140005","inside",14000,"water",2.74
"TX0140005","inside",15000,"water",2.77
"TX0140005","inside",16000,"water",2.8
"TX0140005","outside",0,"sewer",0
"TX0140005","outside",1000,"sewer",0
"TX0140005","outside",2000,"sewer",0
"TX0140005","outside",3000,"sewer",1.5
"TX0140005","outside",4000,"sewer",2.25
"TX0140005","outside",5000,"sewer",2.7
"TX0140005","outside",6000,"sewer",3
"TX0140005","outside",7000,"sewer",3.21
"TX0140005","outside",8000,"sewer",3.38
"TX0140005","outside",9000,"sewer",3.5
"TX0140005","outside",10000,"sewer",3.6
"TX0140005","outside",11000,"sewer",3.68
"TX0140005","outside",12000,"sewer",3.75
"TX0140005","outside",13000,"sewer",3.81
"TX0140005","outside",14000,"sewer",3.86
"TX0140005","outside",15000,"sewer",3.9
"TX0140005","outside",16000,"sewer",3.94
"TX0140005","outside",0,"water",0
"TX0140005","outside",1000,"water",0
"TX0140005","outside",2000,"water",0
"TX0140005","outside",3000,"water",1.33
"TX0140005","outside",4000,"water",2
"TX0140005","outside",5000,"water",2.4
"TX0140005","outside",6000,"water",2.67
"TX0140005","outside",7000,"water",2.86
"TX0140005","outside",8000,"water",3
"TX0140005","outside",9000,"water",3.11
"TX0140005","outside",10000,"water",3.2
"TX0140005","outside",11000,"water",3.27
"TX0140005","outside",12000,"water",3.33
"TX0140005","outside",13000,"water",3.38
"TX0140005","outside",14000,"water",3.43
"TX0140005","outside",15000,"water",3.47
"TX0140005","outside",16000,"water",3.5
"TX0140006","inside",0,"sewer",0
"TX0140006","inside",1000,"sewer",0
"TX0140006","inside",2000,"sewer",0
"TX0140006","inside",3000,"sewer",0
"TX0140006","inside",4000,"sewer",0.95
"TX0140006","inside",5000,"sewer",1.52
"TX0140006","inside",6000,"sewer",1.9
"TX0140006","inside",7000,"sewer",2.17
"TX0140006","inside",8000,"sewer",2.38
"TX0140006","inside",9000,"sewer",2.53
"TX0140006","inside",10000,"sewer",2.66
"TX0140006","inside",11000,"sewer",2.76
"TX0140006","inside",12000,"sewer",2.85
"TX0140006","inside",13000,"sewer",2.92
"TX0140006","inside",14000,"sewer",2.99
"TX0140006","inside",15000,"sewer",3.04
"TX0140006","inside",16000,"sewer",3.09
"TX0140006","inside",0,"water",0
"TX0140006","inside",1000,"water",0
"TX0140006","inside",2000,"water",0
"TX0140006","inside",3000,"water",1.06
"TX0140006","inside",4000,"water",1.58
"TX0140006","inside",5000,"water",1.9
"TX0140006","inside",6000,"water",2.11
"TX0140006","inside",7000,"water",2.26
"TX0140006","inside",8000,"water",2.38
"TX0140006","inside",9000,"water",2.47
"TX0140006","inside",10000,"water",2.54
"TX0140006","inside",11000,"water",2.59
"TX0140006","inside",12000,"water",2.64
"TX0140006","inside",13000,"water",2.68
"TX0140006","inside",14000,"water",2.72
"TX0140006","inside",15000,"water",2.75
"TX0140006","inside",16000,"water",2.77
"TX0140006","outside",0,"sewer",0
"TX0140006","outside",1000,"sewer",0
"TX0140006","outside",2000,"sewer",0
"TX0140006","outside",3000,"sewer",0
"TX0140006","outside",4000,"sewer",1.9
"TX0140006","outside",5000,"sewer",3.04
"TX0140006","outside",6000,"sewer",3.8
"TX0140006","outside",7000,"sewer",4.34
"TX0140006","outside",8000,"sewer",4.75
"TX0140006","outside",9000,"sewer",5.07
"TX0140006","outside",10000,"sewer",5.32
"TX0140006","outside",11000,"sewer",5.53
"TX0140006","outside",12000,"sewer",5.7
"TX0140006","outside",13000,"sewer",5.85
"TX0140006","outside",14000,"sewer",5.97
"TX0140006","outside",15000,"sewer",6.08
"TX0140006","outside",16000,"sewer",6.17
"TX0140006","outside",0,"water",0
"TX0140006","outside",1000,"water",0
"TX0140006","outside",2000,"water",0
"TX0140006","outside",3000,"water",2.11
"TX0140006","outside",4000,"water",3.17
"TX0140006","outside",5000,"water",3.8
"TX0140006","outside",6000,"water",4.23
"TX0140006","outside",7000,"water",4.53
"TX0140006","outside",8000,"water",4.75
"TX0140006","outside",9000,"water",4.93
"TX0140006","outside",10000,"water",5.07
"TX0140006","outside",11000,"water",5.19
"TX0140006","outside",12000,"water",5.28
"TX0140006","outside",13000,"water",5.36
"TX0140006","outside",14000,"water",5.43
"TX0140006","outside",15000,"water",5.49
"TX0140006","outside",16000,"water",5.55
"TX0140019","inside",0,"sewer",0
"TX0140019","inside",1000,"sewer",0
"TX0140019","inside",2000,"sewer",0
"TX0140019","inside",3000,"sewer",0
"TX0140019","inside",4000,"sewer",0
"TX0140019","inside",5000,"sewer",0
"TX0140019","inside",6000,"sewer",0
"TX0140019","inside",7000,"sewer",0
"TX0140019","inside",8000,"sewer",0
"TX0140019","inside",9000,"sewer",0
"TX0140019","inside",10000,"sewer",0
"TX0140019","inside",11000,"sewer",0
"TX0140019","inside",12000,"sewer",0
"TX0140019","inside",13000,"sewer",0
"TX0140019","inside",14000,"sewer",0
"TX0140019","inside",15000,"sewer",0
"TX0140019","inside",16000,"sewer",0
"TX0140019","inside",0,"water",0
"TX0140019","inside",1000,"water",4.3
"TX0140019","inside",2000,"water",4.3
"TX0140019","inside",3000,"water",4.3
"TX0140019","inside",4000,"water",4.3
"TX0140019","inside",5000,"water",4.3
"TX0140019","inside",6000,"water",4.3
"TX0140019","inside",7000,"water",4.3
"TX0140019","inside",8000,"water",4.3
"TX0140019","inside",9000,"water",4.3
"TX0140019","inside",10000,"water",4.3
"TX0140019","inside",11000,"water",4.3
"TX0140019","inside",12000,"water",4.3
"TX0140019","inside",13000,"water",4.3
"TX0140019","inside",14000,"water",4.3
"TX0140019","inside",15000,"water",4.3
"TX0140019","inside",16000,"water",4.3
"TX0140025","inside",0,"sewer",0
"TX0140025","inside",1000,"sewer",0
"TX0140025","inside",2000,"sewer",0
"TX0140025","inside",3000,"sewer",0
"TX0140025","inside",4000,"sewer",0
"TX0140025","inside",5000,"sewer",0
"TX0140025","inside",6000,"sewer",0
"TX0140025","inside",7000,"sewer",0
"TX0140025","inside",8000,"sewer",0
"TX0140025","inside",9000,"sewer",0
"TX0140025","inside",10000,"sewer",0
"TX0140025","inside",11000,"sewer",0
"TX0140025","inside",12000,"sewer",0
"TX0140025","inside",13000,"sewer",0
"TX0140025","inside",14000,"sewer",0
"TX0140025","inside",15000,"sewer",0
"TX0140025","inside",16000,"sewer",0
"TX0140025","inside",0,"water",0
"TX0140025","inside",1000,"water",4.67
"TX0140025","inside",2000,"water",4.67
"TX0140025","inside",3000,"water",4.67
"TX0140025","inside",4000,"water",4.67
"TX0140025","inside",5000,"water",4.67
"TX0140025","inside",6000,"water",4.67
"TX0140025","inside",7000,"water",4.67
"TX0140025","inside",8000,"water",4.67
"TX0140025","inside",9000,"water",4.67
"TX0140025","inside",10000,"water",4.67
"TX0140025","inside",11000,"water",4.69
"TX0140025","inside",12000,"water",4.7
"TX0140025","inside",13000,"water",4.72
"TX0140025","inside",14000,"water",4.73
"TX0140025","inside",15000,"water",4.74
"TX0140025","inside",16000,"water",4.74
"TX0140037","inside",0,"sewer",0
"TX0140037","inside",1000,"sewer",3
"TX0140037","inside",2000,"sewer",3
"TX0140037","inside",3000,"sewer",3
"TX0140037","inside",4000,"sewer",3
"TX0140037","inside",5000,"sewer",3
"TX0140037","inside",6000,"sewer",3
"TX0140037","inside",7000,"sewer",3
"TX0140037","inside",8000,"sewer",3
"TX0140037","inside",9000,"sewer",3
"TX0140037","inside",10000,"sewer",3
"TX0140037","inside",11000,"sewer",3
"TX0140037","inside",12000,"sewer",3
"TX0140037","inside",13000,"sewer",3
"TX0140037","inside",14000,"sewer",3
"TX0140037","inside",15000,"sewer",3
"TX0140037","inside",16000,"sewer",3
"TX0140037","inside",0,"water",0
"TX0140037","inside",1000,"water",4.95
"TX0140037","inside",2000,"water",4.95
"TX0140037","inside",3000,"water",4.95
"TX0140037","inside",4000,"water",4.95
"TX0140037","inside",5000,"water",4.95
"TX0140037","inside",6000,"water",4.95
"TX0140037","inside",7000,"water",4.95
"TX0140037","inside",8000,"water",4.95
"TX0140037","inside",9000,"water",4.95
"TX0140037","inside",10000,"water",4.95
"TX0140037","inside",11000,"water",4.95
"TX0140037","inside",12000,"water",4.95
"TX0140037","inside",13000,"water",4.95
"TX0140037","inside",14000,"water",4.95
"TX0140037","inside",15000,"water",4.95
"TX0140037","inside",16000,"water",4.95
"TX0140116","inside",0,"sewer",0
"TX0140116","inside",1000,"sewer",0
"TX0140116","inside",2000,"sewer",0
"TX0140116","inside",3000,"sewer",0
"TX0140116","inside",4000,"sewer",0
"TX0140116","inside",5000,"sewer",0
"TX0140116","inside",6000,"sewer",0
"TX0140116","inside",7000,"sewer",0
"TX0140116","inside",8000,"sewer",0
"TX0140116","inside",9000,"sewer",0
"TX0140116","inside",10000,"sewer",0
"TX0140116","inside",11000,"sewer",0
"TX0140116","inside",12000,"sewer",0
"TX0140116","inside",13000,"sewer",0
"TX0140116","inside",14000,"sewer",0
"TX0140116","inside",15000,"sewer",0
"TX0140116","inside",16000,"sewer",0
"TX0140116","inside",0,"water",0
"TX0140116","inside",1000,"water",0
"TX0140116","inside",2000,"water",2.54
"TX0140116","inside",3000,"water",3.4
"TX0140116","inside",4000,"water",3.82
"TX0140116","inside",5000,"water",4.08
"TX0140116","inside",6000,"water",4.25
"TX0140116","inside",7000,"water",4.37
"TX0140116","inside",8000,"water",4.46
"TX0140116","inside",9000,"water",4.53
"TX0140116","inside",10000,"water",4.59
"TX0140116","inside",11000,"water",4.64
"TX0140116","inside",12000,"water",4.67
"TX0140116","inside",13000,"water",4.71
"TX0140116","inside",14000,"water",4.74
"TX0140116","inside",15000,"water",4.76
"TX0140116","inside",16000,"water",4.78
"TX0150018","inside",0,"sewer",0
"TX0150018","inside",1000,"sewer",0
"TX0150018","inside",2000,"sewer",1.04
"TX0150018","inside",3000,"sewer",2.08
"TX0150018","inside",4000,"sewer",2.6
"TX0150018","inside",5000,"sewer",2.91
"TX0150018","inside",6000,"sewer",3.12
"TX0150018","inside",7000,"sewer",3.27
"TX0150018","inside",8000,"sewer",3.38
"TX0150018","inside",9000,"sewer",3.47
"TX0150018","inside",10000,"sewer",3.54
"TX0150018","inside",11000,"sewer",3.59
"TX0150018","inside",12000,"sewer",3.64
"TX0150018","inside",13000,"sewer",3.68
"TX0150018","inside",14000,"sewer",3.71
"TX0150018","inside",15000,"sewer",3.74
"TX0150018","inside",16000,"sewer",3.77
"TX0150018","inside",0,"water",0
"TX0150018","inside",1000,"water",0.74
"TX0150018","inside",2000,"water",0.74
"TX0150018","inside",3000,"water",0.74
"TX0150018","inside",4000,"water",0.88
"TX0150018","inside",5000,"water",1
"TX0150018","inside",6000,"water",1.11
"TX0150018","inside",7000,"water",1.24
"TX0150018","inside",8000,"water",1.37
"TX0150018","inside",9000,"water",1.48
"TX0150018","inside",10000,"water",1.57
"TX0150018","inside",11000,"water",1.67
"TX0150018","inside",12000,"water",1.76
"TX0150018","inside",13000,"water",1.84
"TX0150018","inside",14000,"water",1.9
"TX0150018","inside",15000,"water",1.96
"TX0150018","inside",16000,"water",2.05
"TX0150018","outside",0,"sewer",0
"TX0150018","outside",1000,"sewer",0
"TX0150018","outside",2000,"sewer",1.25
"TX0150018","outside",3000,"sewer",2.5
"TX0150018","outside",4000,"sewer",3.12
"TX0150018","outside",5000,"sewer",3.5
"TX0150018","outside",6000,"sewer",3.75
"TX0150018","outside",7000,"sewer",3.92
"TX0150018","outside",8000,"sewer",4.06
"TX0150018","outside",9000,"sewer",4.16
"TX0150018","outside",10000,"sewer",4.24
"TX0150018","outside",11000,"sewer",4.31
"TX0150018","outside",12000,"sewer",4.37
"TX0150018","outside",13000,"sewer",4.42
"TX0150018","outside",14000,"sewer",4.46
"TX0150018","outside",15000,"sewer",4.49
"TX0150018","outside",16000,"sewer",4.53
"TX0150018","outside",0,"water",0
"TX0150018","outside",1000,"water",0.96
"TX0150018","outside",2000,"water",0.96
"TX0150018","outside",3000,"water",0.96
"TX0150018","outside",4000,"water",1.14
"TX0150018","outside",5000,"water",1.3
"TX0150018","outside",6000,"water",1.45
"TX0150018","outside",7000,"water",1.62
"TX0150018","outside",8000,"water",1.78
"TX0150018","outside",9000,"water",1.93
"TX0150018","outside",10000,"water",2.05
"TX0150018","outside",11000,"water",2.17
"TX0150018","outside",12000,"water",2.29
"TX0150018","outside",13000,"water",2.39
"TX0150018","outside",14000,"water",2.48
"TX0150018","outside",15000,"water",2.55
"TX0150018","outside",16000,"water",2.66
"TX0150039","inside",0,"sewer",0
"TX0150039","inside",1000,"sewer",0
"TX0150039","inside",2000,"sewer",0
"TX0150039","inside",3000,"sewer",0
"TX0150039","inside",4000,"sewer",0.33
"TX0150039","inside",5000,"sewer",1.32
"TX0150039","inside",6000,"sewer",1.97
"TX0150039","inside",7000,"sewer",2.44
"TX0150039","inside",8000,"sewer",2.79
"TX0150039","inside",9000,"sewer",3.07
"TX0150039","inside",10000,"sewer",3.29
"TX0150039","inside",11000,"sewer",3.46
"TX0150039","inside",12000,"sewer",3.61
"TX0150039","inside",13000,"sewer",3.74
"TX0150039","inside",14000,"sewer",3.85
"TX0150039","inside",15000,"sewer",3.94
"TX0150039","inside",16000,"sewer",4.02
"TX0150039","inside",0,"water",0
"TX0150039","inside",1000,"water",1.23
