"pwsid","service_area","city_name","utility_name","date","year","service","website","last_updated","order"
"WA5363450","Olympia City","Olympia City","Olympia City",2021-01-01,"2021","drinking water","https://olympiawa.gov/city-utilities/rate-information.aspx",2021,1
"WA5363450","Olympia City","Olympia City","Olympia City",2021-01-01,"2021","wastewater","https://olympiawa.gov/city-utilities/rate-information.aspx",2021,2
"WA5363450","Olympia City","Olympia City","Olympia City",2021-01-01,"2021","stormwater","https://olympiawa.gov/city-utilities/rate-information.aspx",2021,4
"WA5363600","Olympic View Water & Sewer Dist.","Snohomish County","Olympic View Water & Sewer Dist.",2021-03-01,"2021","drinking water","https://olympicviewwater.com/about-your-service/rates-and-billing/",2021,1
"WA5363600","Olympic View Water & Sewer Dist.","Snohomish County","Olympic View Water & Sewer Dist.",2021-03-01,"2021","wastewater","https://olympicviewwater.com/about-your-service/rates-and-billing/",2021,2
"WA5363600","Olympic View Water & Sewer Dist.","Snohomish County","Snohomish County",2021-01-01,"2021","stormwater","https://snohomishcountywa.gov/2003/SWM-Utility-Charges",2021,4
"WA5363750","Omak City","Omak City","Omak City",2021-01-01,"2021","drinking water","https://www.omakcity.com/sites/default/files/fileattachments/administration_and_finance/page/2421/2021_final_fee_schedule.pdf",2021,1
"WA5363750","Omak City","Omak City","Omak City",2021-01-01,"2021","wastewater","https://www.omakcity.com/sites/default/files/fileattachments/administration_and_finance/page/2421/2021_final_fee_schedule.pdf",2021,2
"WA5363750","Omak City","Omak City","Omak City",2021-01-01,"2021","stormwater","https://www.omakcity.com/sites/default/files/fileattachments/administration_and_finance/page/2421/2021_final_fee_schedule.pdf",2021,4
"WA5364400","Oroville City","Oroville City","Oroville City",2021-01-01,"2021","drinking water","https://www.oroville-wa.com/files/4916/1048/4658/Customer_Info_City_Services-City_2021.pdf",2021,1
"WA5364400","Oroville City","Oroville City","Oroville City",2021-01-01,"2021","wastewater","https://www.oroville-wa.com/files/4916/1048/4658/Customer_Info_City_Services-City_2021.pdf",2021,2
"WA5364850","Othello City","Othello City","Othello City",2019-12-16,"2019","drinking water","https://evogov.s3.amazonaws.com/media/49/media/35375.pdf",2021,1
"WA5364850","Othello City","Othello City","Othello City",2017-12-16,"2017","wastewater","https://evogov.s3.amazonaws.com/media/49/media/35376.pdf",2021,2
"WA5365300","Pacific City","Pacific City","Pacific City",2021-01-01,"2021","drinking water","https://p1cdn4static.civiclive.com/UserFiles/Servers/Server_11181572/Image/INFO%20-%20UTILITY%20RATES%20FEES%20%20HELPFUL%20LINKS%20rev.%202021.pdf",2021,1
"WA5365300","Pacific City","Pacific City","Pacific City",2021-01-01,"2021","wastewater","https://p1cdn4static.civiclive.com/UserFiles/Servers/Server_11181572/Image/INFO%20-%20UTILITY%20RATES%20FEES%20%20HELPFUL%20LINKS%20rev.%202021.pdf",2021,2
"WA5365300","Pacific City","Pacific City","Pacific City",2021-01-01,"2021","stormwater","https://p1cdn4static.civiclive.com/UserFiles/Servers/Server_11181572/Image/INFO%20-%20UTILITY%20RATES%20FEES%20%20HELPFUL%20LINKS%20rev.%202021.pdf",2021,4
"WA5365800","Palouse City","Palouse City","Palouse City",2021-01-01,"2021","drinking water","https://www.codepublishing.com/WA/Palouse/#!/Palouse13/Palouse1320.html#13.20",2021,1
"WA5365800","Palouse City","Palouse City","Palouse City",2021-01-01,"2021","wastewater","https://www.codepublishing.com/WA/Palouse/#!/Palouse13/Palouse1340.html#13.40",2021,2
"WA5366200","Parkland Light & Water Co.","Parkland Light & Water Co.","Parkland Light & Water Co.",2019-02-01,"2019","drinking water","https://www.plw.coop/wp-content/uploads/2020/10/WEBSITE-RATES.pdf",2021,1
"WA5366200","Parkland Light & Water Co.","Parkland Light & Water Co.","Pierce County",2021-01-01,"2021","wastewater","https://www.piercecountywa.gov/1646/Sewer-Rates",2021,2
"WA5366200","Parkland Light & Water Co.","Parkland Light & Water Co.","Pierce County",2021-01-01,"2021","stormwater","https://www.piercecountywa.gov/1803/Surface-Water-Mgmt-Utility-Service-Charg",2021,4
"WA5366400","Pasco City","Pasco City","Pasco City",2021-01-01,"2021","drinking water","https://www.pasco-wa.gov/DocumentCenter/View/62371/Utility-Rate-Sheet-2021",2021,1
"WA5366400","Pasco City","Pasco City","Pasco City",2021-01-01,"2021","wastewater","https://www.pasco-wa.gov/DocumentCenter/View/62371/Utility-Rate-Sheet-2021",2021,2
"WA5366400","Pasco City","Pasco City","Pasco City",2021-01-01,"2021","stormwater","https://www.pasco-wa.gov/DocumentCenter/View/62371/Utility-Rate-Sheet-2021",2021,4
"WA5366750","Pe Ell Town","Pe Ell Town","Pe Ell Town",2021-01-01,"2021","drinking water","https://25eb0598-50b9-41bb-bbed-72bdd88c23ef.filesusr.com/ugd/0d632c_6ee2315030d8420a887e5568a33efd67.pdf",2021,1
"WA5366750","Pe Ell Town","Pe Ell Town","Pe Ell Town",2021-01-01,"2021","wastewater","https://25eb0598-50b9-41bb-bbed-72bdd88c23ef.filesusr.com/ugd/0d632c_6ee2315030d8420a887e5568a33efd67.pdf",2021,2
"WA5367050","Peshastin Water Dist.","Peshastin Water Dist.","Peshastin Water Dist.",2021-01-21,"2021","drinking water","https://peshastin.multiscreensite.com/waterrates",2021,1
"WA5367050","Peshastin Water Dist.","Peshastin Water Dist.","Chelan County PUD",2021-01-01,"2021","wastewater","https://www.chelanpud.org/my-pud-services/rates-and-policies",2021,2
"WA5368400","Pomeroy City","Pomeroy City","Pomeroy City",2019-01-01,"2019","drinking water","https://www.cityofpomeroy1.com/ordinance-905",2021,1
"WA5368400","Pomeroy City","Pomeroy City","Pomeroy City",2019-01-01,"2019","wastewater","https://www.cityofpomeroy1.com/ordinance-905",2021,2
"WA5368550","Port Angeles City","Port Angeles City","Port Angeles City",2021-01-01,"2021","drinking water","https://www.cityofpa.us/1031/Residential-Rates-2021",2021,1
"WA5368550","Port Angeles City","Port Angeles City","Port Angeles City",2021-01-01,"2021","wastewater","https://www.cityofpa.us/1031/Residential-Rates-2021",2021,2
"WA5368550","Port Angeles City","Port Angeles City","Port Angeles City",2021-01-01,"2021","stormwater","https://www.cityofpa.us/1031/Residential-Rates-2021",2021,4
"WA5369000","Port Townsend City","Port Townsend City","Port Townsend City",2021-01-01,"2021","drinking water","https://cityofpt.us/sites/default/files/fileattachments/finance/page/15251/2021_utility_info_and_rates.pdf",2021,1
"WA5369000","Port Townsend City","Port Townsend City","Port Townsend City",2021-01-01,"2021","wastewater","https://cityofpt.us/sites/default/files/fileattachments/finance/page/15251/2021_utility_info_and_rates.pdf",2021,2
"WA5369000","Port Townsend City","Port Townsend City","Port Townsend City",2021-01-01,"2021","stormwater","https://cityofpt.us/sites/default/files/fileattachments/finance/page/15251/2021_utility_info_and_rates.pdf",2021,4
"WA5369150","Poulsbo City","Poulsbo City","Poulsbo City",2021-01-01,"2021","drinking water","https://cityofpoulsbo.com/wp-content/uploads/2021/01/Residential-Rate-Brochure-2021.pdf",2021,1
"WA5369150","Poulsbo City","Poulsbo City","Poulsbo City",2021-01-01,"2021","wastewater","https://cityofpoulsbo.com/wp-content/uploads/2021/01/Residential-Rate-Brochure-2021.pdf",2021,2
"WA5369150","Poulsbo City","Poulsbo City","Poulsbo City",2021-01-01,"2021","stormwater","https://cityofpoulsbo.com/wp-content/uploads/2021/01/Residential-Rate-Brochure-2021.pdf",2021,4
"WA5369750","Prosser City","Prosser City","Prosser City",2021-01-01,"2021","drinking water","https://prosserwa.govoffice2.com/vertical/Sites/%7B713B5BA4-A760-48C5-8E69-0178B23DA0F8%7D/uploads/Master_Fee_Schedule_5.25.21.pdf",2021,1
"WA5369750","Prosser City","Prosser City","Prosser City",2021-01-01,"2021","wastewater","https://prosserwa.govoffice2.com/vertical/Sites/%7B713B5BA4-A760-48C5-8E69-0178B23DA0F8%7D/uploads/Master_Fee_Schedule_5.25.21.pdf",2021,2
"WA5369880","Pullman City","Pullman City","Pullman City",2019-11-01,"2019","drinking water","https://www.pullman-wa.gov/UserFiles/Servers/Server_15252867/File/Departments/Finance-Admin/Res%20No%20R-27-15%20Water%20Utility%20Fee%20Sched.pdf",2021,1
"WA5369880","Pullman City","Pullman City","Pullman City",2019-11-01,"2019","wastewater","https://www.pullman-wa.gov/UserFiles/Servers/Server_15252867/File/Departments/Finance-Admin/Res%20No%20R-28-15%20Sewer%20Fee%20Sched.pdf",2021,2
"WA5370050","Puyallup City","Puyallup City","Puyallup City",2021-02-01,"2021","drinking water","https://www.cityofpuyallup.org/DocumentCenter/View/13403/RATES-2021",2021,1
"WA5370050","Puyallup City","Puyallup City","Puyallup City",2021-02-01,"2021","wastewater","https://www.cityofpuyallup.org/DocumentCenter/View/13403/RATES-2021",2021,2
"WA5370050","Puyallup City","Puyallup City","Puyallup City",2021-02-01,"2021","stormwater","https://www.cityofpuyallup.org/DocumentCenter/View/13403/RATES-2021",2021,4
"WA5370450","Quincy City","Quincy City","Quincy City",2021-08-17,"2021","drinking water","https://www.quincywashington.us/DocumentCenter/View/241/Rate-Resolution-21-568-PDF?bidId=",2021,1
"WA5370450","Quincy City","Quincy City","Quincy City",2021-08-17,"2021","wastewater","https://www.quincywashington.us/DocumentCenter/View/241/Rate-Resolution-21-568-PDF?bidId=",2021,2
"WA5371500","Raymond City","Raymond City","Raymond City",2021-01-01,"2021","drinking water","https://secureservercdn.net/45.40.145.201/7x8.178.myftpupload.com/wp-content/uploads/2021/07/2021-UTILITY-INFORMATION.pdf",2021,1
"WA5371500","Raymond City","Raymond City","Raymond City",2021-01-01,"2021","wastewater","https://secureservercdn.net/45.40.145.201/7x8.178.myftpupload.com/wp-content/uploads/2021/07/2021-UTILITY-INFORMATION.pdf",2021,2
"WA5371650","Redmond City","Redmond City","Redmond City",2021-01-01,"2021","drinking water","https://www.redmond.gov/470/Residential-Rates",2021,1
"WA5371650","Redmond City","Redmond City","Redmond City",2021-01-01,"2021","wastewater","https://www.redmond.gov/470/Residential-Rates",2021,2
"WA5371650","Redmond City","Redmond City","Redmond City",2021-01-01,"2021","stormwater","https://www.redmond.gov/470/Residential-Rates",2021,4
"WA5371850","Renton City","Renton City","Renton City",2021-01-01,"2021","drinking water","https://rentonwa.gov/cms/one.aspx?portalId=7922741&pageId=17174716",2021,1
"WA5371850","Renton City","Renton City","Renton City",2021-01-01,"2021","wastewater","https://rentonwa.gov/cms/one.aspx?portalId=7922741&pageId=17174716",2021,2
"WA5371850","Renton City","Renton City","Renton City",2021-01-01,"2021","stormwater","https://rentonwa.gov/cms/one.aspx?portalId=7922741&pageId=17174716",2021,4
"WA5372250","Richland City","Richland City","Richland City",2015-04-01,"2015","drinking water","https://www.codepublishing.com/WA/Richland/#!/Richland18/Richland1824.html#18.24",2021,1
"WA5372250","Richland City","Richland City","Richland City",2010-01-01,"2010","wastewater","https://www.codepublishing.com/WA/Richland/#!/Richland17/Richland1756.html#17.56",2021,2
"WA5372250","Richland City","Richland City","Richland City",2021-01-01,"2021","stormwater","https://www.codepublishing.com/WA/Richland/#!/Richland16/Richland1608.html#16.08",2021,4
"WA5374400","Roslyn City","Roslyn City","Roslyn City",2021-01-01,"2021","drinking water","https://www.ci.roslyn.wa.us/departments/Utility-Rates.pdf",2021,1
"WA5374400","Roslyn City","Roslyn City","Roslyn City",2021-01-01,"2021","wastewater","https://www.ci.roslyn.wa.us/departments/Utility-Rates.pdf",2021,2
"WA5374400","Roslyn City","Roslyn City","Roslyn City",2021-01-01,"2021","stormwater","https://www.ci.roslyn.wa.us/departments/Utility-Rates.pdf",2021,4
"WA5374700","Royal City","Royal City","Royal City",2020-01-01,"2020","drinking water","https://royalcitywa.org/documents/186/19-06_Water_Rate_Increase.pdf",2021,1
"WA5374700","Royal City","Royal City","Royal City",2020-01-01,"2020","wastewater","https://royalcitywa.org/documents/186/19-07_Sewer_Rate_Increase.pdf",2021,2
"WA5375265","NE Sammamish Sewer & Water Dist.","NE Sammamish Sewer & Water Dist.","NE Sammamish Sewer & Water Dist.",2021-01-01,"2021","drinking water","http://www.nesswd.org/nes/wp-content/uploads/2021/01/water-rates-2021.pdf",2021,1
"WA5375265","NE Sammamish Sewer & Water Dist.","NE Sammamish Sewer & Water Dist.","NE Sammamish Sewer & Water Dist.",2021-01-01,"2021","wastewater","http://www.nesswd.org/customer-rates-and-charges/",2021,2
"WA5375265","NE Sammamish Sewer & Water Dist.","NE Sammamish Sewer & Water Dist.","King County",2020-01-01,"2020","stormwater","https://kingcounty.gov/depts/dnrp/wlr/surface-water-mgt-fee/rates.aspx",2021,4
"WA5375560","Sallal Water Assoc. Inc.","North Bend City","Sallal Water Assoc. Inc.",2021-03-01,"2021","drinking water","https://sallal.com/wp-content/uploads/2021/04/Sallal-Rate-Schedule-Final-03_01_2021.pdf",2021,1
"WA5375560","Sallal Water Assoc. Inc.","North Bend City","North Bend City",2021-01-01,"2021","wastewater","https://northbendwa.gov/DocumentCenter/View/7963/Counter-Summary-Water--Sewer-Charges-January-1-2021",2021,2
"WA5375560","Sallal Water Assoc. Inc.","North Bend City","North Bend City",2021-01-01,"2021","stormwater","https://northbendwa.gov/DocumentCenter/View/7963/Counter-Summary-Water--Sewer-Charges-January-1-2021",2021,4
"WA5377050","Seattle City","Seattle City","Seattle City",2020-01-01,"2020","drinking water","https://www.seattle.gov/utilities/your-services/accounts-and-payments/rates/water/residential-water-rates",2021,1
"WA5377050","Seattle City","Seattle City","Seattle City",2021-01-01,"2021","wastewater","https://www.seattle.gov/utilities/your-services/accounts-and-payments/rates/sewer",2021,2
"WA5377050","Seattle City","Seattle City","Seattle City",2021-01-01,"2021","stormwater","https://www.seattle.gov/utilities/your-services/accounts-and-payments/rates/drainage",2021,4
"WA5377400","Selah City","Selah City","Selah City",2021-01-01,"2021","drinking water","https://selahwa.gov/wp-content/uploads/2020/12/Resolution-2823.pdf",2021,1
"WA5377400","Selah City","Selah City","Selah City",2021-01-01,"2021","wastewater","https://selahwa.gov/wp-content/uploads/2020/12/Resolution-2824.pdf",2021,2
"WA5377620","Sequim City","Sequim City","Sequim City",2017-01-01,"2017","drinking water","https://www.sequimwa.gov/FAQ.aspx?TID=15",2021,1
"WA5377620","Sequim City","Sequim City","Sequim City",2017-01-01,"2017","wastewater","https://www.sequimwa.gov/FAQ.aspx?TID=15",2021,2
"WA5378155","Shelter Bay Community, Inc.","Shelter Bay Community, Inc.","Shelter Bay Community, Inc.",2020-07-01,"2020","drinking water","https://shelterbaycommwa.pilera.com/userfiles/shelterbaycommwa/documents/FY%2020-21%20Monthly%20Rates%20and%20FAQ.pdf",2021,1
"WA5378155","Shelter Bay Community, Inc.","Shelter Bay Community, Inc.","Shelter Bay Community, Inc.",2020-07-01,"2020","wastewater","https://shelterbaycommwa.pilera.com/userfiles/shelterbaycommwa/documents/FY%2020-21%20Monthly%20Rates%20and%20FAQ.pdf",2021,2
"WA5378170","Shelton City","Shelton City","Shelton City",2021-01-01,"2021","drinking water","https://www.codepublishing.com/WA/Shelton/#!/Shelton15/Shelton1528.html#15.28.010",2021,1
"WA5378170","Shelton City","Shelton City","Shelton City",2021-01-01,"2021","wastewater","https://www.codepublishing.com/WA/Shelton/#!/Shelton14/Shelton1428.html#14.28.010",2021,2
"WA5379250","Silver Lake Water & Sewer Dist.","Snohomish County","Silver Lake Water & Sewer Dist.",2021-01-01,"2021","drinking water","https://www.slwsd.com/documents/watersewerrates2021.pdf",2021,1
"WA5379250","Silver Lake Water & Sewer Dist.","Snohomish County","Silver Lake Water & Sewer Dist.",2021-01-01,"2021","wastewater","https://www.slwsd.com/documents/watersewerrates2021.pdf",2021,2
"WA5379250","Silver Lake Water & Sewer Dist.","Snohomish County","Snohomish County",2021-01-01,"2021","stormwater","https://snohomishcountywa.gov/2003/SWM-Utility-Charges",2021,4
"WA5379300","Silverdale Water Dist.","Silverdale Water Dist.","Silverdale Water Dist.",2021-02-01,"2021","drinking water","https://www.swd16.org/Customer%20Care/2021_SWD_Water_Rate_Schedule.pdf",2021,1
"WA5379300","Silverdale Water Dist.","Silverdale Water Dist.","Kitsap County",2021-01-01,"2021","wastewater","https://www.kitsapgov.com/pw/Pages/Sewer-Rates.aspx",2021,2
"WA5379300","Silverdale Water Dist.","Silverdale Water Dist.","Kitsap County",2017-01-01,"2017","stormwater","https://www.kitsapgov.com/pw/Documents/Stormwater_Fees.pdf#search=stormwater%20fee",2021,4
"WA5379500","Skagit County PUD #1","Burlington City","Skagit County PUD #1",2021-01-01,"2021","drinking water","https://www.skagitpud.org/my-account/water-rates-fees/",2021,1
