"PWSID","PWS_NAME","NPM_CANDIDATE","PRIMACY_AGENCY_CODE","EPA_REGION","SEASON_BEGIN_DATE","SEASON_END_DATE","PWS_ACTIVITY_CODE","PWS_DEACTIVATION_DATE","PWS_TYPE_CODE","CDS_ID","GW_SW_CODE","OWNER_TYPE_CODE","POPULATION_SERVED_COUNT","PRIMACY_TYPE","PRIMARY_SOURCE_CODE","IS_GRANT_ELIGIBLE_IND","IS_WHOLESALER_IND","IS_SCHOOL_OR_DAYCARE_IND","SERVICE_CONNECTIONS_COUNT","SUBMISSION_STATUS_CODE","ORG_NAME","CITY_NAME","ZIP_CODE","COUNTRY_CODE","STATE_CODE","SOURCE_WATER_PROTECTION_CODE","SOURCE_PROTECTION_BEGIN_DATE","OUTSTANDING_PERFORMER","OUTSTANDING_PERFORM_BEGIN_DATE","CITIES_SERVED","COUNTIES_SERVED","PWSID_STATE"
"TX2010015","GASTON WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","1818","State","GW","Y","N","N","606","Y","GIBBS, MAX","JOINERVILLE","75658-0098","US","TX","N","","","","Not Reported","Rusk","tx"
"TX1010938","HARRIS COUNTY MUD 148 KINGSLAKE","Y","TX","6","","","A","","CWS",NA,"SW","L","4347","State","SWP","Y","N","N","1449","Y","SHELLEY, CALVET, C","BELLAIRE","77401-4125","US","TX","N","","","","Not Reported","Harris","tx"
"TX1010226","CITY OF WEBSTER","Y","TX","6","","","A","","CWS",NA,"SW","L","13710","State","SWP","Y","N","N","6061","Y","HICKS, SHANNON","WEBSTER","77598-5226","US","TX","Y","31-AUG-07","","","Not Reported","Harris","tx"
"TX0710154","LOWER VALLEY WATER DISTRICT","Y","TX","6","","","A","","CWS",NA,"SW","L","53865","State","SWP","Y","N","N","17978","Y","VIGIL, ROSALINDA","CLINT","79836-0909","US","TX","Y","31-MAY-90","","","Not Reported","El Paso","tx"
"TX1730001","CITY OF MATADOR","Y","TX","6","","","A","","CWS",NA,"GW","L","607","State","GW","Y","N","N","398","Y","ALEXANDER, ALVIN","MATADOR","79244-0367","US","TX","Y","31-AUG-12","","","Not Reported","Motley","tx"
"TX0570040","CITY OF COPPELL","Y","TX","6","","","A","","CWS",NA,"SW","L","41100","State","SWP","Y","N","N","16418","Y","HUNT, KAREN","COPPELL","75019-9478","US","TX","Y","31-AUG-06","","","Not Reported","Dallas","tx"
"TX2130042","SOMERVELL COUNTY WATER DISTRICT - WHEELE","Y","TX","6","","","A","","CWS",NA,"SW","L","1704","State","SW","Y","Y","N","1876","Y","MIETH, BEN","GLEN ROSE","76043-1386","US","TX","N","","","","Not Reported","Somervell","tx"
"TX1013459","BAREFOOT RV PARK","Y","TX","6","","","A","","CWS",NA,"GW","P","22","State","GW","Y","N","N","20","Y","SAVILLE, EDITH","HUMBLE","77338-2586","US","TX","","","","","Not Reported","Harris","tx"
"TX0250002","CITY OF BROWNWOOD","Y","TX","6","","","A","","CWS",NA,"SW","L","19288","State","SWP","Y","N","N","7408","Y","HAYNES, STEPHEN, E","BROWNWOOD","76804-1389","US","TX","Y","31-AUG-12","","","Not Reported","Brown","tx"
"TX1011268","ED LOU MOBILE HOME PARK 2","Y","TX","6","","","A","","CWS",NA,"GW","P","78","State","GW","Y","N","N","26","Y","ORLANDO, MARY, L","HOUSTON","77041-2108","US","TX","N","","","","Not Reported","Harris","tx"
"TX0610195","MULLINS MOBILE HOME PARK","Y","TX","6","","","A","","CWS",NA,"GW","P","87","State","GW","Y","N","N","29","Y","ARCHER, BRAD, T","DENTON","76208-4508","US","TX","Y","15-SEP-10","","","Not Reported","Denton","tx"
"TX1011522","CY CHAMP PUD","Y","TX","6","","","A","","CWS",NA,"GW","L","6726","State","GW","Y","N","N","2242","Y","WALKOVIAK, RON","HOUSTON","77024-3430","US","TX","N","","","","Not Reported","Harris","tx"
"TX0030007","PLEASURE POINT","Y","TX","6","","","A","","CWS",NA,"GW","P","110","State","GW","Y","N","N","40","Y","BAKER, LEANN","ZAVALLA","75980-0525","US","TX","Y","15-SEP-10","","","Not Reported","Angelina","tx"
"TX1000001","CITY OF KOUNTZE","Y","TX","6","","","A","","CWS",NA,"GW","L","2220","State","GW","Y","N","N","981","Y","WILLIAMS, FRED","KOUNTZE","77625-0188","US","TX","N","","","","Not Reported","Hardin","tx"
"TX1000070","CITY OF KOUNTZE- RANCHLAND","Y","TX","6","","","A","","CWS",NA,"GW","P","40","State","GW","Y","N","N","15","Y","WILLIAMS, FRED","KOUNTZE","77625-0188","US","TX","Y","15-SEP-10","","","Not Reported","Hardin","tx"
"TX1010482","HARRIS COUNTY WCID 110","Y","TX","6","","","A","","CWS",NA,"GW","L","8439","State","GW","Y","N","N","2813","Y","WILLIAMS, JAMES, N","HOUSTON","77056-3808","US","TX","N","","","","Not Reported","Harris","tx"
"TX0150009","CITY OF UNIVERSAL CITY","Y","TX","6","","","A","","CWS",NA,"GW","L","19986","State","GW","Y","N","N","9035","Y","WILLIAMS, JOHN","UNIVERSAL CITY","78148-3443","US","TX","Y","31-AUG-13","","","Not Reported","Bexar","tx"
"MO1041187","I 70 MOBILE CITY MHP","Y","MO","7","","","A","","CWS","9028","GW","P","165","State","GWP","Y","N","N","69","Y","HUNT, JENNIFER","CADDO MILLS","75135-0000","US","TX","N","","","","Not Reported","Lafayette","mo"
"TX1011252","FOREST HILLS MUD","Y","TX","6","","","A","","CWS",NA,"GW","L","2268","State","GW","Y","N","N","756","Y","VALENTINE, DAVID","HOUSTON","77057-1762","US","TX","N","","","","Not Reported","Harris","tx"
"TX1700334","RAYFORD ROAD MUD","Y","TX","6","","","A","","CWS",NA,"SW","L","11151","State","SWP","Y","N","N","3717","Y","VALLERY, JON","HOUSTON","77019-2191","US","TX","N","","","","Not Reported","Montgomery","tx"
"TX2270039","MARBRIDGE FOUNDATION","Y","TX","6","","","A","","CWS",NA,"GW","P","247","State","GW","Y","N","N","32","Y","STACEY, JAMES, F","MANCHACA","78652-2250","US","TX","Y","31-AUG-93","","","Not Reported","Travis","tx"
"TX1012942","HARRIS COUNTY MUD 276","Y","TX","6","","","A","","CWS",NA,"SW","L","4902","State","SWP","Y","N","N","2528","Y","MASTERSON, HARRIS","HOUSTON","77056-3078","US","TX","N","","","","Not Reported","Harris","tx"
"TX1480001","CITY OF BOOKER","Y","TX","6","","","A","","CWS",NA,"GW","L","1200","State","GW","Y","N","N","672","Y","ALVARADO, BJ","BOOKER","79005-0450","US","TX","N","","","","Not Reported","Lipscomb","tx"
"TX1840033","ECHO VALLEY WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","69","State","GW","Y","N","N","23","Y","SAYLORS, KRISTIE","GRANBURY","76048-1244","US","TX","N","","","","Not Reported","Parker","tx"
"TX1010124","HARRIS COUNTY WCID 92","Y","TX","6","","","A","","CWS",NA,"GW","L","4737","State","GW","Y","N","N","1579","Y","WRIGHT, JOE","HOUSTON","77046-0900","US","TX","N","","","","Not Reported","Harris","tx"
"TX1090026","PENELOPE WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","282","State","GW","Y","N","N","94","Y","WRIGHT, STEVE, P","PENELOPE","76676-0113","US","TX","Y","15-SEP-10","","","Not Reported","Hill","tx"
"TX1012740","HARRIS COUNTY MUD 230","Y","TX","6","","","A","","CWS",NA,"GW","L","6498","State","GW","Y","N","N","2166","Y","SIMPSON, GARY","HOUSTON","77027-7537","US","TX","N","","","","Not Reported","Harris","tx"
"TX0710071","VINTON MOBILE HOME PARK","Y","TX","6","","","A","","CWS",NA,"GW","P","108","State","GW","Y","N","N","36","Y","SIMS, IRIS","VINTON","79821-7616","US","TX","N","","","","Not Reported","El Paso","tx"
"TX0030019","CENTRAL WCID OF ANGELINA COUNTY","Y","TX","6","","","A","","CWS",NA,"GW","L","7524","State","GW","Y","Y","N","2736","Y","SIMMS, JERRY","POLLOK","75969-4549","US","TX","Y","31-JAN-01","","","Not Reported","Angelina","tx"
"TX1100010","CITY OF SMYER","Y","TX","6","","","A","","CWS",NA,"GW","L","474","State","GW","Y","N","N","189","Y","SIMS, MARY, BETH","SMYER","79367-0203","US","TX","N","","","","Not Reported","Hockley","tx"
"TX1260133","FRED MITCHELL MHP","Y","TX","6","","","A","","CWS",NA,"GW","P","132","State","GW","Y","N","N","44","Y","MITCHELL, FRED, A","CLEBURNE","76031-0164","US","TX","","","","","Not Reported","Johnson","tx"
"TX1630034","BENTON CITY WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","18373","State","GW","Y","N","N","6125","Y","MASK, KYE","LYTLE","78052-3797","US","TX","Y","15-SEP-10","","","Not Reported","Medina","tx"
"TX2460159","WILLIAMSON COUNTY MUD 11","Y","TX","6","","","A","","CWS",NA,"SW","L","3312","State","SWP","Y","N","N","1104","Y","TILLMAN, ALAN, ROY","AUSTIN","78701-2125","US","TX","N","","","","Not Reported","Williamson","tx"
"TX2190001","HAPPY MUNICIPAL WATER SYSTEM","Y","TX","6","","","A","","CWS",NA,"GW","L","712","State","GW","Y","N","N","569","Y","TIREY, SARA","HAPPY","79042-0216","US","TX","N","","","","Not Reported","Swisher","tx"
"TX2200127","GREEN ACRES MOBILE HOME PARK","Y","TX","6","","","A","","CWS",NA,"GW","P","296","State","GW","Y","N","N","113","Y","TONGE, ROBERT","DALLAS","75379-7465","US","TX","Y","15-SEP-10","","","Not Reported","Tarrant","tx"
"FL6296243","FISHHAWK RIDGE ASSOCIATION INC","Y","FL","4","","","A","","CWS",NA,"SW","P","1001","State","SWP","Y","N","N","340","Y","FISHHAWK RIDGE ASSOCIATION INC","DALLAS","75370","US","TX","","","","","LITHIA","Hillsborough","fl"
"TX0190014","OAK GROVE WSC","Y","TX","6","","","A","","CWS",NA,"SW","L","831","State","SWP","Y","N","N","277","Y","WILSON, RICKY","DE KALB","75559-1014","US","TX","N","","","","Not Reported","Bowie","tx"
"TX1020011","SHADOWOOD WATER CO","Y","TX","6","","","A","","CWS",NA,"GW","P","385","State","GW","Y","N","N","153","Y","READY, GERALD, D","MARSHALL","75672-1305","US","TX","Y","15-SEP-10","","","Not Reported","Harrison","tx"
"TX1011930","WEST PARK MUD","Y","TX","6","","","A","","CWS",NA,"GW","L","2958","State","GW","Y","N","N","986","Y","HUDSON, H, BROCK","HOUSTON","77098-3709","US","TX","N","","","","Not Reported","Harris","tx"
"TX1470031","SLC WSC","Y","TX","6","","","A","","CWS",NA,"SW","L","1722","State","SW","Y","N","N","574","Y","HUGHES, ALAN, G","GROESBECK","76642-2174","US","TX","N","","","","Not Reported","Limestone","tx"
"TX2020014","BEECHWOOD WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","1372","State","GWP","Y","Y","N","506","Y","FONTENOT, JOHN","HEMPHILL","75948-6914","US","TX","N","","","","Not Reported","Sabine","tx"
"TX0840011","BACLIFF MUD","Y","TX","6","","","A","","CWS",NA,"SW","L","7095","State","SWP","Y","N","N","3035","Y","BINGHAM, BRAD","BACLIFF","77518-8717","US","TX","N","","","","Not Reported","Galveston","tx"
"TX1011911","SOUTHWEST HARRIS COUNTY MUD 1","Y","TX","6","","","A","","CWS",NA,"SW","L","1584","State","SWP","Y","N","N","528","Y","ELLINGER, STEVEN","HOUSTON","77019-2191","US","TX","N","","","","Not Reported","Harris","tx"
"TX1011599","NORTHWEST HARRIS COUNTY MUD 9","Y","TX","6","","","A","","CWS",NA,"GW","L","7635","State","GW","Y","N","N","2545","Y","MITCHELL, G, RONALD","HOUSTON","77019-2191","US","TX","N","","","","Not Reported","Harris","tx"
"TX0740036","RAVENNA NUNNELEE WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","960","State","GW","Y","N","N","320","Y","HUGHES, JIM, J","BONHAM","75418-0792","US","TX","Y","15-SEP-10","","","Not Reported","Fannin","tx"
"TX2030001","CITY OF SAN AUGUSTINE","Y","TX","6","","","A","","CWS",NA,"SW","L","2108","State","SW","Y","Y","N","1874","Y","HUGHES, LEROY","SAN AUGUSTINE","75972-1912","US","TX","N","","","","Not Reported","San Augustine","tx"
"TX0910081","MARILEE SUD","Y","TX","6","","","A","","CWS",NA,"GW","L","5724","State","GW","Y","N","N","1908","Y","BRACKEEN, DENNY","CELINA","75009-1017","US","TX","N","","","","Not Reported","Grayson","tx"
"TX0910055","MARILEE ELMONT","Y","TX","6","","","A","","CWS",NA,"GW","L","1830","State","GW","Y","N","N","610","Y","BRACKEEN, DENNY","CELINA","75009-1017","US","TX","Y","15-SEP-10","","","Not Reported","Grayson","tx"
"TX1290038","COUNTRY CLUB WSC","Y","TX","6","","","A","","CWS",NA,"SW","L","924","State","SWP","Y","N","N","308","Y","BRADFIELD, DAN","MABANK","75147-0970","US","TX","Y","31-AUG-02","","","Not Reported","Kaufman","tx"
"TX2010055","KENNEDY ROAD WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","66","State","GWP","Y","N","N","22","Y","BRADFORD, CLARA, V","KILGORE","75662-0975","US","TX","N","","","","Not Reported","Rusk","tx"
"TX0430049","WESTMINSTER SUD","Y","TX","6","","","A","","CWS",NA,"GW","L","2181","State","GW","Y","N","N","727","Y","BRADFORD, RICHARD, SCOTT","WESTMINSTER","75485-0819","US","TX","Y","15-SEP-10","","","Not Reported","Collin","tx"
"TX1700581","MONTGOMERY COUNTY MUD 83","Y","TX","6","","","A","","CWS",NA,"GW","L","2193","State","GW","Y","N","N","731","Y","BERGERON, JOHN","HOUSTON","77056-3078","US","TX","N","","","","Not Reported","Montgomery","tx"
"TX2460022","JONAH WATER SUD","Y","TX","6","","","A","","CWS",NA,"SW","L","26865","State","SWP","Y","N","N","8955","Y","JIRASEK, KENNETH","HUTTO","78634-3295","US","TX","Y","31-AUG-93","","","Not Reported","Williamson","tx"
"TX1150010","ESPERANZA WATER SERVICE","Y","TX","6","","","A","","CWS",NA,"GW","P","708","State","GW","Y","N","N","275","Y","JOBE, LEXA, DEAN","EL PASO","79928-5240","US","TX","N","","","","Not Reported","Hudspeth","tx"
"TX0150420","PIONEER ESTATES","Y","TX","6","","","A","","CWS",NA,"GW","P","375","State","GW","Y","N","N","125","Y","JOHNSON, BOBBY, D","SAN ANTONIO","78253-9246","US","TX","Y","31-AUG-93","","","Not Reported","Bexar","tx"
"TX1630022","RIO MEDINA ESTATES","Y","TX","6","","","A","","CWS",NA,"GW","P","201","State","GW","Y","N","N","67","Y","JOHNSON, BOBBY, D","SAN ANTONIO","78253-9246","US","TX","N","","","","Not Reported","Medina","tx"
"TX0720021","SHADY OAKS MOBILE HOME PARK","Y","TX","6","","","A","","CWS",NA,"GW","P","270","State","GW","Y","N","N","90","Y","JOHNSON, CRAIG, G","DALLAS","75240-6352","US","TX","Y","15-SEP-10","","","Not Reported","Erath","tx"
"TX2030032","GLEN OAKS WATER SYSTEM","Y","TX","6","","","A","","CWS",NA,"GW","P","87","State","GW","Y","N","N","31","Y","JOHNSON, DON, H","LUFKIN","75915-4322","US","TX","Y","15-SEP-10","","","Not Reported","San Augustine","tx"
"TX2030023","POWELL POINT WATER SYSTEM","Y","TX","6","","","A","","CWS",NA,"GW","P","363","State","GW","Y","N","N","130","Y","JOHNSON, DON, H","LUFKIN","75915-4322","US","TX","N","","","","Not Reported","San Augustine","tx"
"TX2030010","ANTHONY HARBOR SUBDIVISION","Y","TX","6","","","A","","CWS",NA,"GW","P","109","State","GW","Y","N","N","39","Y","JOHNSON, DON, H","LUFKIN","75915-4322","US","TX","Y","15-SEP-10","","","Not Reported","San Augustine","tx"
"TX2030006","LAKEWOOD WATER SYSTEM","Y","TX","6","","","A","","CWS",NA,"GW","P","42","State","GW","Y","N","N","15","Y","JOHNSON, DON, H","LUFKIN","75915-4322","US","TX","Y","15-SEP-10","","","Not Reported","San Augustine","tx"
"TX2030011","PARKWAY WATER SYSTEM","Y","TX","6","","","A","","CWS",NA,"GW","P","351","State","GW","Y","N","N","138","Y","JOHNSON, DON, H","LUFKIN","75915-4322","US","TX","N","","","","Not Reported","San Augustine","tx"
"TX2030005","HICKORY HOLLOW WATER SYSTEM","Y","TX","6","","","A","","CWS",NA,"GW","P","67","State","GW","Y","N","N","24","Y","JOHNSON, DON, H","LUFKIN","75915-4322","US","TX","Y","15-SEP-10","","","Not Reported","San Augustine","tx"
"TX0910060","KENTUCKYTOWN WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","3294","State","GW","Y","N","N","1098","Y","CHESSER, EARL","TOM BEAN","75489-0099","US","TX","Y","15-SEP-10","","","Not Reported","Grayson","tx"
"TX0790477","FORT BEND COUNTY MUD 134A","Y","TX","6","","","A","","CWS",NA,"SW","L","0","State","SWP","Y","Y","N","3186","Y","MULLER, LARRY, W","HOUSTON","77046-3653","US","TX","N","","","","Not Reported","Fort Bend","tx"
"TX1330142","INGRAM OAKS RETIREMENT COMMUNITY","Y","TX","6","","","A","","CWS",NA,"GW","P","324","State","GW","Y","N","N","216","Y","MUNDAHL, CHRIS","INGRAM","78025-3510","US","TX","N","","","","Not Reported","Kerr","tx"
"TX2010042","SHAN D WATER SUPPLY","Y","TX","6","","","A","","CWS",NA,"GW","P","201","State","GW","Y","N","N","67","Y","SHIVERS, DAVID, E","TATUM","75691-3415","US","TX","Y","15-SEP-10","","","Not Reported","Rusk","tx"
"TX0370056","ALTO RURAL WSC BRADFORD MT PLANT","Y","TX","6","","","A","","CWS",NA,"GW","L","351","State","GW","Y","N","N","117","Y","BLACK, OLAN","ALTO","75925-0616","US","TX","Y","15-SEP-10","","","Not Reported","Cherokee","tx"
"TX0790511","NORTH FORT BEND WATER AUTHORITY","Y","TX","6","","","A","","CWS",NA,"SW","L","0","State","SWP","Y","Y","N","2676","Y","HOUGHTON, PETER, C","HOUSTON","77027-7537","US","TX","N","","","","Not Reported","Fort Bend","tx"
"TX2030004","DENNING WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","775","State","GW","Y","N","N","271","Y","NICHOLS, JACK","SAN AUGUSTINE","75972-5680","US","TX","Y","15-SEP-10","","","Not Reported","San Augustine","tx"
"TX2370071","RILEY ROAD ESTATES WS","Y","TX","6","","","A","","CWS",NA,"GW","P","63","State","GW","Y","N","N","21","Y","BLACKBURN, STANISSE, K","HOUSTON","77007-7724","US","TX","N","","","","Not Reported","Waller","tx"
"TX1013111","LINCOLN SQUARE SUBDIVISION PWS","Y","TX","6","","","A","","CWS",NA,"GW","P","207","State","GW","Y","N","N","48","Y","BLACKBURN, STANISSE, K","HOUSTON","77007-7724","US","TX","N","","","","Not Reported","Harris","tx"
"TX1013055","GREENLAND SQUARE SUBDIVISION WS","Y","TX","6","","","A","","CWS",NA,"GW","P","357","State","GW","Y","N","N","119","Y","BLACKBURN, STANISSE, K","HOUSTON","77007-7724","US","TX","Y","15-SEP-10","","","Not Reported","Harris","tx"
"TX1013036","PROVENCE WATER SYSTEM","Y","TX","6","","","A","","CWS",NA,"GW","P","366","State","GW","Y","N","N","122","Y","BLACKBURN, STANISSE, K","HOUSTON","77007-7724","US","TX","Y","15-SEP-10","","","Not Reported","Harris","tx"
"TX1460050","HUNTERS COVE SEC 1","Y","TX","6","","","A","","CWS",NA,"GW","L","96","State","GW","Y","N","N","32","Y","EASTMAN, GEORGE D","DAYTON","77535-7316","US","TX","N","","","","Not Reported","Liberty","tx"
"TX1650133","MIDLAND COUNTY FWSD 1","Y","TX","6","","","A","","CWS",NA,"GW","L","0","State","GW","Y","Y","N","1","Y","CUEVAS, JOSE","MIDLAND","79701-6579","US","TX","","","","","Not Reported","Midland","tx"
"TX0430044","NORTH TEXAS MWD WYLIE WTP","Y","TX","6","","","A","","CWS",NA,"SW","L","111","State","SW","Y","Y","N","679489","Y","KULA, THOMAS, W","WYLIE","75098-2408","US","TX","Y","06-MAR-19","","","Not Reported","Collin","tx"
"TX0740051","NORTH TEXAS MWD - BONHAM WTP","Y","TX","6","","","A","","CWS",NA,"SW","L","0","State","SW","Y","Y","N","6137","Y","KULA, THOMAS, W","WYLIE","75098-2408","US","TX","N","","","","Not Reported","Fannin","tx"
"TX1290052","NORTH TEXAS MWD TAWAKONI WTP","Y","TX","6","","","A","","CWS",NA,"SW","L","0","State","SW","Y","Y","N","7579","Y","KULA, THOMAS, W","WYLIE","75098-2408","US","TX","","","","","Not Reported","Kaufman","tx"
"TX2100005","CHOICE WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","986","State","GW","Y","N","N","352","Y","BOLES, KEN","CENTER","75935-1409","US","TX","Y","15-SEP-10","","","Not Reported","Shelby","tx"
"TX0840057","TIFFANY WATER","Y","TX","6","","","A","","CWS",NA,"SW","P","150","State","SWP","Y","N","N","51","Y","DOHMAN, KURT, W","HITCHCOCK","77563-2559","US","TX","N","","","","Not Reported","Galveston","tx"
"TX1810059","KINARD ESTATES","Y","TX","6","","","A","","CWS",NA,"GW","P","229","State","GW","Y","N","N","89","Y","BREWER, KELLY, G","VIDOR","77670-1409","US","TX","N","","","","Not Reported","Orange","tx"
"TX1810117","EVERGREEN PARK HICKORY HILLS WATER SYSTE","Y","TX","6","","","A","","CWS",NA,"GW","P","376","State","GW","Y","N","N","146","Y","BREWER, KELLY, G","VIDOR","77670-1409","US","TX","N","","","","Not Reported","Orange","tx"
"TX1070004","CITY OF TRINIDAD","Y","TX","6","","","A","","CWS",NA,"SW","L","1482","State","SW","Y","N","N","494","Y","ESTES, LARRY, DON","TRINIDAD","75163-0345","US","TX","N","","","","Not Reported","Henderson","tx"
"TX0360104","CHAMBERS COUNTY MUD 1","Y","TX","6","","","A","","CWS",NA,"SW","L","2787","State","SWP","Y","N","N","929","Y","GREER, RICHARD, E","HOUSTON","77024-3430","US","TX","Y","31-AUG-93","","","Not Reported","Chambers","tx"
"TX1550004","CITY OF MCGREGOR","Y","TX","6","","","A","","CWS",NA,"SW","L","5600","State","SWP","Y","Y","N","1995","Y","HERRING, JAMES, S","MC GREGOR","76657-0192","US","TX","Y","15-SEP-10","","","Not Reported","McLennan","tx"
"TX2050010","SAINT PAUL WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","584","State","GW","Y","N","N","201","Y","BISHOP, JACK, W","SINTON","78387-2468","US","TX","N","","","","Not Reported","San Patricio","tx"
"TX1540001","CITY OF BRADY WATER SYSTEM","Y","TX","6","","","A","","CWS",NA,"GW","L","5371","State","GW","Y","Y","N","3291","Y","GROVES, ANTHONY","BRADY","76825-0351","US","TX","Y","10-OCT-18","","","Not Reported","McCulloch","tx"
"TX2370047","BEACON ESTATES WSC","Y","TX","6","","","A","","CWS",NA,"GW","L","309","State","GW","Y","N","N","103","Y","VELASCO, ENRIQUE","BROOKSHIRE","77423-9695","US","TX","N","","","","Not Reported","Waller","tx"
"TX1290004","CITY OF KEMP","Y","TX","6","","","A","","CWS",NA,"SW","L","2304","State","SW","Y","N","N","921","Y","PEACE, LAURA, HANNA","KEMP","75143-0449","US","TX","Y","31-AUG-02","","","Not Reported","Kaufman","tx"
"TX0460186","CANYON LAKE RV PARK","Y","TX","6","","","A","","CWS",NA,"GW","P","26","State","GW","Y","N","N","23","Y","RITER, FRED, T","CANYON LAKE","78133-3806","US","TX","N","","","","Not Reported","Comal","tx"
"TX2460161","ROUND ROCK RANCH PUD UTILITY COMPANY","Y","TX","6","","","A","","CWS",NA,"SW","P","291","State","SWP","Y","N","N","97","Y","TIMMERMAN, TIMOTHY","HUTTO","78634-4642","US","TX","N","","","","Not Reported","Williamson","tx"
"TX1450020","WEST CEDAR CREEK WATER SYSTEM","Y","TX","6","","","A","","CWS",NA,"GW","P","54","State","GW","Y","N","N","16","Y","RODELL, JOHN, S","BUFFALO","75831-3498","US","TX","N","","","","Not Reported","Leon","tx"
"TX1700037","DOMESTIC WATER COMPANY ROYAL FOREST SUBD","Y","TX","6","","","A","","CWS",NA,"GW","P","1641","State","GW","Y","N","N","557","Y","TAYLOR, LARRY, JAMES","CONROE","77303-5051","US","TX","Y","15-SEP-10","","","Not Reported","Montgomery","tx"
"TX2270369","MUNICIPAL GROUNDWATER SOLUTIONS","Y","TX","6","","","A","","CWS",NA,"GW","P","0","State","GW","Y","Y","N","1","Y","THROCKMORTON, TIM, N","HOUSTON","77027-9728","US","TX","N","","","","Not Reported","Travis","tx"
"TX1220015","FORT DAVIS ESTATES","Y","TX","6","","","A","","CWS",NA,"GW","P","100","State","GW","Y","N","N","38","Y","EVANS, CURTIS","ALPINE","79830-7606","US","TX","N","","","","Not Reported","Jeff Davis","tx"
